id,affiliation
4602,"Department of Computer Science, Ludwig-Maximilians-University Munich"
4603,"PPS, Universite Paris-Diderot and CNRS"
4604,Oxford University Computing Laboratory
4605,"Blekinge Institute of Technology, Karlskrona, Sweden"
4606,"Presidency University, Dhaka, Bangladesh"
4607,"Department of Computer Applications, NSHM College of Management and Technology, Durgapur, West Bengal, India"
4608,"Dr. B. C. Roy Engineering College, Durgapur-713206, West Bengal, India"
4609,Alan
4610,U of Grenoble
4611,"CNRS, PPS, Univ Paris Diderot, Sorbonne Paris Cité, Paris, France"
4612,"Dipartimento di Informatica, Universit`a degli Studi di Torino, Torino, Italy"
4613,Unisa
4614,"INRIA & ENS Cachan, LSV"
4615,University of Western Sydney
4616,University of Sydney and University of Southern Denmark
4617,University of Western Sydney and University of Southern Denmark
4618,"L3S Research Center / University of Hannover. Hannover, Germany"
4619,"Robert Koch Institute. Berlin, Germany"
4620,"Department of Astronomy, Ohio State University"
4621,"Department of Discrete Mathematics and Geometry, TU Vienna"
4622,"Department of Computer Languages, TU Vienna"
4623,"Okinawa Institute of Science and Technology, Mathematical Biology Unit, Japan"
4624,"NSHM College of Management & Technology, Durgapur West Bengal, INDIA"
4625,"Dr. B.C Roy Engineering College West Bengal, INDIA"
4626,INRIA - Microsoft Research
4627,"Université de Grenoble, LIG, UMR 5217"
4628,"CNRS, LIG, UMR 5217"
4629,"LIAMA, UJF"
4630,ISP RAS
4631,Giesecke and Devrient GmbH
4632,VTT
4633,F-Secure
4634,Martin-Luther-University of Halle-Wittenberg
4635,CIFASIS and UNR
4636,LSIS-CIFASIS
4637,Fraunhofer FOKUS
4638,SAMOVAR
4639,"Department of Information Engineering, The Chinese University of Hong Kong"
4640,"LaBRI, INRIA Bordeaux - Sud-Ouest, IUF"
4641,"CTI, SOC"
4642,"Department of Computer Science, Rice University, Houston, TX"
4643,"Wright State University, Dayton, Ohio"
4644,Authors in alphabetic order
4645,INRIA Rocquencourt / INRIA Sophia Antipolis / Laboratoire I3S
4646,"IML, IMATH"
4647,CISUC/ESTGV - IPV
4648,"CISUC/Department of Mathematics, University of Coimbra"
4649,"Faculty of Mathematics, University of Belgrade, Serbia"
4650,Åbo Akademi University
4651,"Brunel University, London, UK"
4652,"INRIA Rennes, France/Aalborg University, Denmark"
4653,Charles University in Prague
4654,Jagiellonian University
4655,GIST
4656,pIT
4657,"School of Electrical Engineering and Computer Science, University of Kassel, Germany"
4658,"Laboratoire J.-A. Dieudonné, Université de Nice - Sophia Antipolis"
4659,"Dipartimento di Matematica ""U. Dini"", Università degli Studi di Firenze"
4660,LIGM & LIAFA
4661,"DMA, GREGH, INRIA Paris - Rocquencourt"
4662,"LaBRI, LRI"
4663,EEMCS
4664,INRIA-Microsoft Research
4665,School of Computing Science Simon Fraser University
4666,Department of Computer Science and Engineering Chinese University of Hong Kong
4667,"INRIA-Saclay, France"
4668,"University of Szeged, Hungary"
4669,"Centro Internacional Franco Argentino de Ciencias de la Información y de Sistemas/Universidad Nacional de Rosario, Rosario, Argentina"
4670,"King's College, London, UK"
4671,"Institute of Cybernetics, Tallinn"
4672,IWR
4673,"INRIA Saclay - Ile de France / CMAP Centre de Mathématiques Appliquées, CMAP"
4674,"IECN, INRIA Lorraine / IECN / MMAS"
4675,"Department of Physics, Govt. College, Dhaliara, H.P., India"
4676,"Deparment of ECE, B.C.E.T., Gurdaspur, Punjab, India"
4677,"Department of E&TC Vidya Pratishthan's CoE, Baramati, Maharashtra, India"
4678,University of Aveiro
4679,"ENS Cachan, LIAFA"
4680,GCC
4681,DC
4682,"LIX, Ecole Polytechnique, and CEA LIST"
4683,"INRIA Saclay, and Ecole Polytechnique"
4684,"LIF, LATP"
4685,"Dept. of Information Technology, RMK Engineering College, Tamilnadu, India"
4686,"Dept. of Comp. Sci. and Engg. Anna University, Chennai, Tamilnadu, India"
4687,"Hindustan University, Chennai, Tamilnadu, India"
4688,"VALORIA, IRISA"
4689,La Plata
4690,Buenos Aires
4691,Liege
4692,LGeco
4693,ENS de Lyon
4694,LIPN - UMR7030 CNRS - Université Paris 13
4695,Indiana University and LORIA Nancy
4696,Indiana University and Ludwig-Maximilians-Universität München
4697,ISTerre
4698,EMSC/CSEM
4699,"Graduate School of Information Sciences, Tohoku University"
4700,advisor
4701,GSCM-LRIT
4702,DESTEC
4703,Ho Chi Minh City's Vietnamese Communist Party Committee
4704,EA3713
4705,ENSIETA
4706,"Hung Vuong Univesity, Ho Chi Minh City"
4707,Technische Universität Dortmund
4708,Goethe-Universität Frankfurt am Main
4709,"INRIA Saclay - Ile de France, LRI, MPII"
4710,Ericsson
4711,Motorola Mobility
4712,Nokia Siemens Networks
4713,NTT DOCOMO
4714,IMCA
4715,LMTG
4716,CERSA
4717,"CNRS/LIX, Ecole Polytechnique, Palaiseau, France"
4718,"Friedrich-Schiller-University Jena, Germany"
4719,"ROSAEC Center, Seoul National University, Korea"
4720,"INRIA Saclay, France"
4721,"LIAFA, CNRS and University of Paris Diderot"
4722,"Vehere Interactive, Calcutta - India"
4723,"Department of Computer Science, The University of York"
4724,"Department of Computer Languages and Systems, University of Cádiz"
4725,University Koblenz-Landau
4726,University of Macau
4727,University of Oslo & UNU-IIST
4728,BME
4729,"Universität Marburg, Germany"
4730,"Technische Hochschule Mittelhessen, Giessen, Germany"
4731,"Institute of Mathematics and Computer Science, University of Latvia"
4732,"Institut für Informatik, Technische Universität München"
4733,"University of Twente, NL"
4734,University of Oslo and UNU-IIST
4735,ESPACE
4736,ENS Cachan & INRIA
4737,INRIA & ENS Cachan
4738,"LIG, LPPA"
4739,"Leibniz Universität Hannover, Germany"
4740,Friedrich-Schiller-Universität Jena
4741,IME/USP
4742,"LIGM, FaMAF"
4743,DCC - UFMG
4744,LTTL
4745,LLL
4746,LI
4747,Laboratoire Specification et Verification
4748,"Lecturer, Faculty of Computing and IT, King Abdul Aziz University, Rabigh, Saudi Arabia"
4749,"Dean, Faculty of Computing and IT, King Abdul Aziz University Rabigh, Saudi Arabia"
4750,"INRIA Sophia Antipolis, LIRMM"
4751,"National Chengchi University, Taiwan"
4752,"Virginia Tech, U.S."
4753,Mailam Engineering College
4754,"LIPN, INRIA Rhône-Alpes / LIP Laboratoire de l'Informatique du Parallélisme"
4755,Shawon
4756,SISSA/ISAS
4757,INRIA Sophia Antipolis / INRIA Grenoble Rhône-Alpes
4758,FI MU
4759,University College Dublin
4760,Aalborg University and INRIA Rennes
4761,Post-Doctoral Researcher TU Darmstadt
4762,LMU Munich
4763,U.L.B
4764,ELICO
4765,"Herzberg Institute of Astrophysics, Victoria, BC, Canada"
4766,"CMAP, INRIA Saclay - Ile de France / CMAP Centre de Mathématiques Appliquées"
4767,INRIA Saclay - Ile de France / CMAP Centre de Mathématiques Appliquées
4768,"INRIA Lorraine - LORIA, LHyGeS"
4769,Open University of The Netherlands
4770,Advanced Micro Devices
4771,University of Oklahoma
4772,Univ. of Texas at Austin
4773,"Department of Computer Science, University of Texas at Austin"
4774,"CWI, Amsterdam, The Netherlands"
4775,Open University of the Netherlands
4776,"INRIA Saclay - Ile de France, LRI, MSR - INRIA"
4777,"LaSIGE and University of Lisbon, Portugal"
4778,"IT Planning Inc., Japan"
4779,"Graduate School of Information Science, Nagoya University, Japan"
4780,National Technical University of Athens
4781,DLR
4782,MPI for Software Systems
4783,NYU-Poly
4784,"INRIA Paris - Rocquencourt, LIENS, INRIA Paris - Rocquencourt"
4785,RCIS
4786,University of Munich
4787,"LSV, ENS Cachan"
4788,"Univ of Illinois, Chicago"
4789,"Univ of Illinois, Urbana Campaign"
4790,4C UCC
4791,"Faculty of Mathematics, University of Belgrade"
4792,Jabos University Bremen
4793,Leiden Observatory
4794,RIADI
4795,Indian River State College
4796,INRIA Bordeaux Sud-Ouest
4797,Humboldt-Universität Berlin
4798,U. Strathclyde
4799,U. Tokyo
4800,"INRIA Bordeaux - Sud-Ouest, ENSEIRB"
4801,"DIKU, LIP6"
4802,HPI
4803,"GREYC, UMMISCO"
4804,"Dpto. Computación, FCEyN, UBA, Buenos Aires, Argentina"
4805,"University of Gothenburg, Sweden"
4806," University of Gothenburg, Sweden"
4807,UCBLyon France
4808,University of Castilla-La Mancha
4809,"VERIMAG - IMAG, ST Microelectronics"
4810,"VERIMAG - IMAG, DI"
4811,"Universite Paris Diderot - Paris 7, Laboratoire PPS"
4812,Pontificia Universidad Catolica de Chile
4813,IBM Research--Almaden
4814,Aleph One LLC
4815,"De La Salle University, Manila, Philippines"
4816,"Mittweida University of Applied Sciences, Mittweida, Germany"
4817,Computer Laboratory. University of Cambridge. United Kingdom
4818,School of Science and Technology. University of Camerino. Italy
4819,"Dept. of Mathematics and Informatics, University of Trieste, Italy."
4820,"Dept. of Mathematics and Informatics, University of Udine, Italy. Institute of Applied Genomics, Udine, Italy."
4821,Institute of Cybernetics at Tallinn University of Technology
4822,"University of Caen, France"
4823,University of Koblenz-Landau
4824,"London School of Economics, UK"
4825,"National Technical University of Athens, Greece"
4826,"Jagan Institute of Management Studies, Rohini, New Delhi"
4827,"Jagan Insitute of Management Studies, Rohini, New Delhi"
4828,Newman
4829,Alpen-Adria Universität
4830,Siemens AG Österreich
4831,"Univ Paris Diderot, Sorbonne Paris Cite, and INRIA Rocquencourt, Paris, France"
4832,"IBM France, Sophia Antipolis, France"
4833,Dipartimento di Matematica e Informatica
4834,Southampton University
4835,Microsoft Research India
4836,"Institute for Problems of Mechanical Engineering, Saint Petersburg, Russia, Presently at Rzeszow University of Technology, Poland"
4837,"LTCI, TSI"
4838,University of Kentucky
4839,LABPSYLOR
4840,LHSP
4841,"School of Electrical Engineering and Computing, University of Zagreb, Croatia"
4842,"Google Inc., Zurich, Switzerland"
4843,"University of Zagreb, Croatia"
4844,"PRISM, INRIA Rocquencourt"
4845,LEST
4846,IRISES
4847,University of Augsburg
4848,INRIA Sophia Antipolis Méditerranée
4849,Tel-Aviv Academic College
4850,"INFRES, LTCI"
4851,LISTA
4852,CNRS and LIX École Polytechnique
4853,"Department of Mathematics, University of Liège"
4854,"School of Computer Science, University of Waterloo"
4855,"Department of Algebra and Discrete Mathematics, Ural Federal University"
4856,University of North Texas
4857,Novosibirsk State University
4858,"Manchester, UK"
4859,"Rutgers, the State University of New Jersey"
4860,"Turku Centre for Computer Science TUCS and Department of Mathematics, University of Turku"
4861,"LMNO and GREYC, CNRS and University of Caen, France"
4862,"GREYC, CNRS and University of Caen, France"
4863,"University of Turku, Finland, and Sobolev Institute of Mathematics, Novosibirsk, Russia"
4864,"Universite de Lyon, France, and University of Turku, Finland"
4865,Ural Federal University
4866,Loughborough University
4867,CNRS - Université Montpellier 2
4868,"Department of Mathematics, University of Turku"
4869,"Department of Mathematics and 2Department of Teacher Education, University of Turku"
4870,"Laboratoire I3S, CNRS and Université de Nice-Sophia Antipolis"
4871,Institut de Mathématiques de Luminy
4872,"FNSPE, Czech Technical University in Prague"
4873,"Dipartimento di Elettronica e Informazione, Politecnico di Milano"
4874,"DIRO, Université de Montréal"
4875,"LSV, ENS Cachan & CNRS"
4876,"Dipartimento di Matematica ed Applicazioni, Università Degli Studi di Palermo"
4877,University of North Carolina at Greensboro
4878,University of Colorado at Boulder
4879,"Institute for Formal Methods in Computer Science, Universität Stuttgart"
4880,University of Florence
4881,CNRS- Univ. Paris 7
4882,LACIM-UQAM
4883,"Laboratoire Analyse, Géométrie et Applications, Institut Galilée, Université Paris-13"
4884,"Laboratoire de Didactique André Revuz, Université Paris Diderot"
4885,"Department of Information Processing Science, University of Oulu, Finland"
4886,Sobolev Institute of Mathematics
4887,"LaCIM, Université du Québec à Montréal"
4888,Rambo
4889,"FMP, Charles University in Prague"
4890,"Universidad Complutense de Madrid, Spain"
4891,"University of Birmingham, United Kingdom"
4892,"Radboud University Nijmegen, The Netherlands"
4893,"Reykjavik University, Iceland"
4894,"Eindhoven University of Technology, The Netherlands"
4895,"University of Southampton, United Kingdom"
4896,Universidad Politécnica de Valencia
4897,UPM
4898,ISTI-CNR
4899,IMT Lucca
4900,Concordia University
4901,"TU Vienna, Austria"
4902,"DSI Univ. of Florence, Italy"
4903,"IMT Lucca, Italy"
4904,Dipartimento di Scienze di Base e Fondamenti -- Universita' di Urbino -- Italy
4905,IMT -- Institute for Advanced Studies Lucca -- Italy and Dipartimento di Sistemi e Informatica -- Universita' di Firenze -- Italy
4906,Dipartimento di Sistemi e Informatica -- Universita' di Firenze -- Italy
4907,"Department of Mechanical Engineering, Eindhoven University of Technology"
4908,Brest State Technical University
4909,Moni
4910,Dr MHM Krishna Prasad
4911,"Department of Radiology, Wake Forest School of Medicine, Winston-Salem, North Carolina, USA"
4912,"Department of Biostatistical Sciences, Wake Forest School of Medicine, Winston-Salem, North Carolina, USA"
4913,"School of Biomedical Engineering and Sciences, Wake Forest School of Medicine, Winston-Salem, North Carolina, USA"
4914,"Dipartimento di Matematica e Informatica, Universita' degli Studi di Cagliari, Italy"
4915,"DISI-Universita' degli Studi di Trento and COSBI, Italy"
4916,"University of Warwick, UK"
4917,SUPELEC Systems Sciences
4918,"Torino, Italy"
4919,"CNRS, Chambery"
4920,"CNRS, Grenoble"
4921,KUL
4922,TUE
4923,Informatics
4924,LRFV
4925,"LISYC, CERV"
4926,LISYC
4927,"Quantum Information Science, School of Physics and Astronomy, University of Leeds"
4928,SMIEEE
4929,MIEEE
4930,"Mathematics Department, UCSD"
4931,"Departement d'informatique et de génie logiciel, Université Laval, Québec, Canada"
4932,Irisa/INRIA Rennes
4933,Université Laval
4934,Trinity College Dublin
4935,"''A.I. Cuza'' University of Iasi, Romania"
4936,"Institute of Computer Science, Romanian Academy, Iasi"
4937,"Department of Computer Science, The University of Warwick"
4938,University Konstanz
4939,"CNR-ISTI, Pisa, Italy"
4940,L2EP
4941,"Department of Electrical Engg., Indian Institute of Technology, Bombay"
4942,"IRISA-INRIA, Rennes, France"
4943,"LPMA, CREST"
4944,CoRG
4945,"LIP, INRIA Grenoble Rhône-Alpes / LIP Laboratoire de l'Informatique du Parallélisme"
4946,"National Astronomical Observatories, Chinese Academy of Sciences"
4947,"Inter University Centre for Astronomy and Astrophysics, India"
4948,"MLstate, Paris, France"
4949,"School of Computing, University of Kent"
4950,"East China Normal University, PRC"
4951,"Alcatel-Lucent Shanghai Bell, PRC"
4952,"Macquarie University, Australia"
4953,"DI-CCTC, Minho University"
4954,"Dep. Mathematics, Aveiro University,"
4955,"DI-CCTC, Minho University, Dep. Mathematics, Aveiro University and Critical Software, SA"
4956,IC2
4957,Korea University
4958,Luke
4959,"Department of Computer Science, University of Toronto, Canada"
4960,LPTM
4961,"LIDILEM, LSE"
4962,PLIDAM
4963,"LIDILEM, LCMI"
4964,"Università di Napoli ""Federico II"", Italy"
4965,University of Verona
4966,University of Murcia
4967,"UPM, Madrid, Spain"
4968,"State Key Laboratory of Computer Science, Institute of Software, Chinese Academy of Sciences"
4969,Universita di Torino
4970,ENS Cachan - Bretagne
4971,Institute of Science and Technology
4972,"INRIA and LSV, Ecole Normale Supérieure de Cachan and CNRS"
4973,Universidad Politécnica de Valencia --- DSIC-ELP
4974,University of Udine --- DIMI
4975,Student Member IEEE
4976,Università degli Studi di Udine
4977,Università degli Studi di Salerno
4978,College of Wooster
4979,Bridgewater College
4980,editors
4981,ISyE
4982,U.L.B.
4983,IFISC
4984,"Universitat Rovira i Virgili, Spain"
4985,"LAMSIN, INRIA Rocquencourt"
4986,"MISTEA, Lbe"
4987,MISTEA
4988,"INPT, Rabat, Marocco"
4989,"INRS, Montreal, Canada"
4990,Southern Illinois University
4991,"Queens College & Graduate Center, CUNY"
4992,MPI Saarbruecken
4993,ISTI CNR
4994,"Microsoft Research, USA"
4995,NIT
4996,"INRIA Sophia Antipolis, JAD"
4997,"INRIA Grenoble Rhône-Alpes / LIG laboratoire d'Informatique de Grenoble, EPFL"
4998,INRIA Grenoble Rhône-Alpes / LIG laboratoire d'Informatique de Grenoble
4999,CNRS - Paris7
5000,RIMS - Kyoto Univ.
5001,The Australian National University
5002,"Radboud Universiteit, Nijmegen"
5003,Paul Cezanne University
5004,"CNRS - ENS, Lyon"
5005,"Department of Electronic, Computer and IT, Islamic Azad University, Qazvin Branch, Qazvin, Iran and member of Young Researchers Club"
5006,"Department of Computer Engineering Alzahra University Tehran, Iran"
5007,"Department of Computer Engineering, Alzahra University, Tehran, Iran"
5008,"Department of Computer Engineering, Islamic Azad University, Qazvin Branch, Qazvin, Iran"
5009,Department of Computer Engineering Al-Zahra University
5010,Department of Computer Engineering Islamic Azad University
5011,QUT
5012,"CRAN, INRIA Saclay - Ile de France"
5013,University of Burgundy
5014,Gunadarma University
5015,University of Franche-Comte
5016,Université de Bourgogne
5017,"Scuola di Scienze e Tecnologie, Sezione Informatica. Università di Camerino"
5018,School of Science and Technology University of Camerino
5019,Institut für Informatik Universität Augsburg
5020,Pailan College of Management & Technology
5021,West Bengal University of Technology
